Country,Country_Code,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,PerCapita
Estonia,EST,1978,33.58172,21.837471,10.013252,1.094045,0.414949,0.222003,,23.019294
Estonia,EST,1979,33.857242,22.027123,10.133404,1.172797,0.402637,0.121282,,23.053215
Estonia,EST,1980,35.19275,23.112951,10.329941,1.218933,0.409775,0.12115,,23.827458
Estonia,EST,1981,34.519861,21.768788,10.847793,1.357859,0.420342,0.125078,,23.233682
Estonia,EST,1982,35.171721,22.216495,10.970599,1.446945,0.412348,0.125334,,23.520351
Estonia,EST,1983,35.67498,22.403468,11.137636,1.577709,0.430904,0.125262,,23.693065
Estonia,EST,1984,35.994132,22.63169,11.059978,1.735693,0.441286,0.125486,,23.740889
Estonia,EST,1985,38.825543,25.380607,10.990468,1.875773,0.446975,0.13172,,25.446324
Estonia,EST,1986,38.82411,25.817398,10.828775,1.597751,0.464925,0.115261,,25.275734
Estonia,EST,1987,37.89473,25.847133,9.564013,1.902132,0.475739,0.105713,,24.48445
Estonia,EST,1988,38.001675,25.445357,9.763075,2.074784,0.485966,0.232493,,24.366514
Estonia,EST,1989,38.932401,26.245768,9.925871,2.041859,0.492192,0.226711,,24.828593
Estonia,EST,1990,36.922213,24.43341,9.141815,2.720826,0.483038,9.7e-05,0.143028,23.507242
Estonia,EST,1991,34.138629,22.531384,8.213078,2.760954,0.478963,9.8e-05,0.154152,21.805084
Estonia,EST,1992,24.422898,17.796046,4.637503,1.606691,0.315369,5.7e-05,0.067232,15.855102
Estonia,EST,1993,19.439861,13.588837,4.799075,0.803466,0.228119,2.8e-05,0.020336,12.921694
Estonia,EST,1994,20.046154,14.117759,4.45977,1.11947,0.330055,4.1e-05,0.019059,13.583918
Estonia,EST,1995,18.066413,12.915185,3.494134,1.28909,0.347898,4.6e-05,0.020059,12.435796
Estonia,EST,1996,19.042308,13.448292,3.791132,1.421962,0.361466,5.1e-05,0.019405,13.272954
Estonia,EST,1997,18.684563,13.190953,3.68084,1.393055,0.396068,5e-05,0.023597,13.14435
Estonia,EST,1998,16.94219,11.499491,3.647447,1.334247,0.403515,4.7e-05,0.057443,12.005971
Estonia,EST,1999,15.955205,10.920188,3.325614,1.296046,0.361043,4.6e-05,0.052267,11.368171
Estonia,EST,2000,15.500382,10.848638,2.72906,1.503341,0.373718,5.3e-05,0.045571,11.096455
Estonia,EST,2001,15.900311,10.67863,3.181921,1.611393,0.379768,5.7e-05,0.048541,11.455597
Estonia,EST,2002,15.383117,10.381148,3.232211,1.359874,0.356321,4.8e-05,0.053516,11.153329
Estonia,EST,2003,17.278976,12.168204,3.174117,1.546916,0.335282,5.5e-05,0.054402,12.606318
Estonia,EST,2004,17.342298,12.011994,3.17358,1.741538,0.364802,6.2e-05,0.050322,12.728479
Estonia,EST,2005,17.109785,11.743136,3.204709,1.741067,0.372883,6.4e-05,0.047925,12.630298
Estonia,EST,2006,16.454333,11.044037,3.21513,1.728618,0.413696,6.5e-05,0.052787,12.21818
Estonia,EST,2007,19.966375,14.256835,3.322427,1.737002,0.596716,6.5e-05,0.053331,14.8939
Estonia,EST,2008,17.890232,12.321859,3.237172,1.681875,0.602722,6.2e-05,0.046542,13.380767
Estonia,EST,2009,14.440645,10.019982,2.914425,1.223858,0.257,4.3e-05,0.025338,10.820594
Estonia,EST,2010,19.002517,14.260449,3.066222,1.327925,0.310433,4.6e-05,0.037442,14.271136
Estonia,EST,2011,18.984222,14.181459,3.156393,1.190208,0.416119,4.1e-05,0.040001,14.301497
Estonia,EST,2012,17.794827,12.602224,3.241552,1.27492,0.407444,4.4e-05,0.268643,13.453594
Estonia,EST,2013,19.697905,14.532069,3.253254,1.212138,0.39905,4.5e-05,0.30135,14.945504
Estonia,EST,2014,18.860397,14.071926,3.293512,1.021995,0.421884,3.5e-05,0.051045,14.347679
Estonia,EST,2015,15.8469,11.263031,3.396913,0.915042,0.205612,3.1e-05,0.066271,12.054018
Estonia,EST,2016,17.559353,12.752646,3.503724,1.051739,0.185181,3.6e-05,0.066026,13.343724
Estonia,EST,2017,18.762487,13.87706,3.571821,0.922599,0.306764,3.2e-05,0.084211,14.240447
Estonia,EST,2018,17.935074,13.06273,3.503322,0.986677,0.297762,3.4e-05,0.084549,13.565103
Estonia,EST,2019,12.38019,7.775731,3.315348,0.914391,0.295485,3.2e-05,0.079203,9.329183
Estonia,EST,2020,9.34301,5.335555,3.111814,0.809566,0.020121,2.8e-05,0.065924,7.027757
Estonia,EST,2021,10.449021,6.221633,3.226733,0.914581,0.020121,2.8e-05,0.065924,7.864087
Finland,FIN,1961,14.921697,6.233994,8.022465,0.0,0.665237,0.0,,3.344525
Finland,FIN,1962,16.79028,6.516834,9.601249,0.0,0.672196,0.0,,3.737675
Finland,FIN,1963,19.336491,6.921296,11.710144,0.0,0.705051,0.0,,4.273922
Finland,FIN,1964,22.827689,8.013168,14.036784,0.0,0.777737,0.0,,5.017567
Finland,FIN,1965,25.300086,7.225408,17.198816,0.0,0.875862,0.0,,5.542694
Finland,FIN,1966,29.488841,6.789392,21.921712,0.0,0.777737,0.0,,6.4361
Finland,FIN,1967,28.587735,6.5952,21.243872,0.0,0.748663,0.0,,6.205137
Finland,FIN,1968,33.281468,7.869406,24.681651,0.0,0.730411,0.0,,7.191662
Finland,FIN,1969,37.896829,9.445792,27.564272,0.0,0.886765,0.0,,8.194977
Finland,FIN,1970,40.355046,8.633168,30.795051,0.0,0.926827,0.0,,8.760227
Finland,FIN,1971,40.53676,7.778672,31.854816,0.0,0.903272,0.0,,8.788602
Finland,FIN,1972,44.106083,8.81192,34.324352,0.0,0.969811,0.0,,9.505968
Finland,FIN,1973,49.320161,9.786544,38.515968,0.0,1.017649,0.0,,10.56974
Finland,FIN,1974,46.608371,9.738912,34.93624,0.868368,1.064851,0.0,,9.936599
Finland,FIN,1975,46.025675,8.995836,34.620226,1.418081,0.991533,0.0,,9.769068
Finland,FIN,1976,51.198465,12.223978,36.580328,1.524333,0.869826,0.0,,10.834466
Finland,FIN,1977,50.136987,11.76144,35.844912,1.718416,0.812219,0.0,,10.580238
Finland,FIN,1978,51.825015,15.385136,33.767424,1.86864,0.803815,0.0,,10.90502
Finland,FIN,1979,54.237019,16.464905,35.073105,1.879505,0.819504,0.0,,11.383407
Finland,FIN,1980,58.139288,20.011508,35.51658,1.765937,0.845263,0.0,,12.164512
Finland,FIN,1981,51.403281,17.51392,31.645968,1.403312,0.840081,0.0,,10.709318
Finland,FIN,1982,42.976475,12.031552,28.76728,1.322591,0.855052,0.0,,8.903607
Finland,FIN,1983,41.463371,12.827664,26.483392,1.2824,0.869915,0.0,,8.539055
Finland,FIN,1984,42.147141,15.034697,24.902705,1.462063,0.747676,0.0,,8.633617
Finland,FIN,1985,49.549076,19.032221,27.92907,1.861449,0.726335,0.0,,10.10757
Finland,FIN,1986,53.214366,16.997296,33.320416,2.260688,0.635966,0.0,,10.819948
Finland,FIN,1987,57.5334,20.329165,33.575367,2.993678,0.635189,0.0,,11.664912
Finland,FIN,1988,52.058082,19.734304,28.45096,3.206,0.666818,0.0,,10.524096
Finland,FIN,1989,52.44793,19.003843,28.48195,4.260935,0.701202,0.0,,10.564648
Finland,FIN,1990,56.914337,22.131907,27.658059,5.152646,0.729179,0.111493,1.131052,11.413581
Finland,FIN,1991,55.18876,21.38824,26.808258,5.38357,0.568881,0.103462,0.93635,11.007253
Finland,FIN,1992,54.265059,20.677522,26.654063,5.574695,0.473455,0.109842,0.77548,10.762348
Finland,FIN,1993,56.313366,23.400686,25.604295,5.821841,0.361323,0.156894,0.968327,11.114615
Finland,FIN,1994,61.732669,27.593213,26.406872,6.295258,0.363592,0.06643,1.007304,12.131825
Finland,FIN,1995,58.115518,24.657018,25.591172,6.509337,0.377933,0.074597,0.90546,11.37748
Finland,FIN,1996,64.033059,29.756941,26.030928,6.789215,0.381418,0.064758,1.0098,12.494943
Finland,FIN,1997,62.696172,28.497131,26.015385,6.646342,0.449988,0.103224,0.984101,12.197834
Finland,FIN,1998,59.351464,23.71752,26.57104,7.591387,0.447847,0.063936,0.959735,11.516631
Finland,FIN,1999,58.866897,23.035742,26.72216,7.571017,0.478644,0.05515,1.004184,11.396186
Finland,FIN,2000,57.009923,21.985056,25.820298,7.715635,0.504844,0.058479,0.925612,11.013837
Finland,FIN,2001,62.513736,26.124685,26.442807,8.389881,0.503631,0.052955,0.999777,12.049675
Finland,FIN,2002,65.04097,28.3046,26.804666,8.339674,0.484866,0.061502,1.045662,12.506445
Finland,FIN,2003,72.654324,35.015387,26.923379,9.230054,0.466621,0.056022,0.962862,13.937172
Finland,FIN,2004,68.939111,31.638443,26.911409,8.868951,0.528846,0.055037,0.936424,13.186161
Finland,FIN,2005,57.047316,21.033608,26.355567,8.121729,0.542212,0.070422,0.923778,10.874294
Finland,FIN,2006,68.37069,31.583569,26.451024,8.687111,0.573898,0.058224,1.016864,12.982801
Finland,FIN,2007,66.759835,30.347012,26.644071,8.117507,0.605468,0.08091,0.964868,12.623135
Finland,FIN,2008,58.620999,23.673561,24.939108,8.359042,0.619774,0.097135,0.932379,11.032776
Finland,FIN,2009,55.905073,22.893733,24.190767,7.498413,0.38528,0.074715,0.862164,10.471438
Finland,FIN,2010,64.080758,29.140657,25.126744,8.272525,0.525706,0.096411,0.918716,11.948074
Finland,FIN,2011,56.637171,24.079079,23.761772,7.252456,0.557828,0.087792,0.898243,10.511401
Finland,FIN,2012,51.145686,19.592491,23.668124,6.461504,0.497163,0.101813,0.824592,9.447177
Finland,FIN,2013,51.703752,21.358095,22.836903,6.063857,0.481772,0.079154,0.883971,9.506337
Finland,FIN,2014,47.595831,19.324992,21.54024,5.392475,0.468797,0.08373,0.785597,8.714887
Finland,FIN,2015,44.099095,16.840545,21.280789,4.723437,0.462146,0.108521,0.683658,8.048072
Finland,FIN,2016,47.181861,18.658283,22.862838,4.207125,0.553242,0.104111,0.796262,8.585984
Finland,FIN,2017,44.577796,17.087034,22.126732,3.88629,0.603658,0.146588,0.727494,8.093076
Finland,FIN,2018,45.796461,17.922401,22.100755,4.411671,0.601681,0.090786,0.669166,8.303288
Finland,FIN,2019,42.381841,15.255686,21.581214,4.310229,0.583481,0.065145,0.586086,7.675732
Finland,FIN,2020,37.595927,11.871713,20.139138,4.361261,0.569667,0.07634,0.577809,6.799194
Finland,FIN,2021,37.602328,12.291231,19.82569,4.26656,0.569667,0.07576,0.57342,6.792338
France,FRA,1961,315.707229,204.520367,94.664578,8.919262,7.603021,0.0,,6.841927
France,FRA,1962,332.911448,208.139505,106.018195,10.409431,8.344316,0.0,,7.138632
France,FRA,1963,338.036191,199.828716,119.548038,9.697292,8.962145,0.0,,7.173753
France,FRA,1964,368.88172,203.536508,143.961016,10.739265,10.644931,0.0,,7.742792
France,FRA,1965,363.497535,184.075743,157.957706,10.408594,11.055492,0.0,,7.546327
France,FRA,1966,380.389802,180.509462,176.73737,11.625924,11.517046,0.0,,7.813593
France,FRA,1967,404.666619,176.377357,203.09878,13.139197,12.051286,0.0,,8.22804
France,FRA,1968,418.25425,169.058741,221.073132,15.573195,12.549183,0.0,,8.424515
France,FRA,1969,443.401404,166.979932,244.987855,17.819588,13.614028,0.0,,8.852616
France,FRA,1970,460.449172,153.122611,273.199323,19.789868,14.337371,0.0,,9.113549
France,FRA,1971,493.421643,141.983277,307.762764,23.807945,14.184571,5.683086,,9.680496
France,FRA,1972,513.987332,125.761917,339.873775,28.270571,14.528832,5.552238,,9.997738
France,FRA,1973,538.685198,120.367379,365.832982,32.413357,14.786985,5.284496,,10.396503
France,FRA,1974,520.686041,120.780902,345.725288,33.735355,15.431381,5.013114,,9.981798
France,FRA,1975,482.201449,109.659544,314.921152,38.917193,13.992677,4.710883,,9.19354
France,FRA,1976,523.484235,123.762195,340.9761,40.072923,13.776647,4.89637,,9.936065
France,FRA,1977,506.997659,122.908172,323.195679,42.532961,13.388309,4.972538,,9.57947
France,FRA,1978,528.802814,119.504566,345.647138,45.877013,12.893157,4.880941,,9.944518
France,FRA,1979,532.165101,125.380907,341.243809,48.650337,13.138661,3.751387,,9.96027
France,FRA,1980,511.112137,126.425924,319.105977,49.606377,13.141853,2.832006,,9.515466
France,FRA,1981,459.371877,111.133743,283.187351,50.539199,12.626206,1.885377,,8.504249
France,FRA,1982,440.436205,114.031548,265.283442,48.597325,11.583795,0.940094,,8.10823
France,FRA,1983,423.313723,100.838891,258.67097,53.051139,10.752723,0.0,,7.754081
France,FRA,1984,412.001814,99.108166,248.729295,54.292684,9.871669,0.0,,7.511978
France,FRA,1985,405.222035,96.235915,242.605625,56.251454,10.12904,0.0,,7.35322
France,FRA,1986,390.393096,78.794823,245.437948,56.153737,10.006587,0.0,,7.050416
France,FRA,1987,387.772633,73.698085,250.34498,53.795481,9.934087,0.0,,6.969121
France,FRA,1988,385.57107,75.754387,245.271683,53.984018,10.560982,0.0,,6.896099
France,FRA,1989,399.678389,79.804134,253.791625,54.997826,11.084805,0.0,,7.11552
France,FRA,1990,393.422903,80.233081,233.957341,59.116116,10.794633,4.304655,5.017077,6.973989
France,FRA,1991,418.367114,85.819388,246.15814,66.833857,10.247398,4.405189,4.903141,7.385745
France,FRA,1992,406.64833,77.786511,242.982164,67.847507,9.208047,4.403141,4.42096,7.151238
France,FRA,1993,388.080145,62.979498,239.877324,68.075975,8.454319,4.20198,4.49105,6.802012
France,FRA,1994,381.908894,61.697732,234.707759,67.666057,8.626637,4.462943,4.747767,6.673221
France,FRA,1995,386.261878,62.839667,236.857191,68.821155,8.484753,4.344043,4.915068,6.726916
France,FRA,1996,401.373092,65.205001,242.578672,75.976559,8.290355,4.513779,4.808726,6.96548
France,FRA,1997,393.94516,61.184029,240.083975,75.237471,7.964671,4.458723,5.01629,6.811022
France,FRA,1998,413.634368,71.180306,247.420935,77.063346,8.529548,4.376759,5.063475,7.121762
France,FRA,1999,412.183132,66.275097,247.828575,80.854972,8.229143,4.06967,4.925675,7.063711
France,FRA,2000,406.828906,65.574517,239.492827,84.321034,8.392547,4.211911,4.836071,6.934727
France,FRA,2001,411.613943,56.039931,249.737546,88.530828,8.480744,4.174089,4.650806,6.974761
France,FRA,2002,407.790504,58.50608,244.198443,88.012542,8.464964,3.929538,4.678935,6.868307
France,FRA,2003,412.534615,59.12547,244.834575,91.651093,8.379289,3.891142,4.653045,6.906858
France,FRA,2004,413.779944,58.172907,244.831604,93.223768,8.869265,3.917479,4.764921,6.883891
France,FRA,2005,416.165831,62.003628,241.881232,94.932763,8.905855,3.92014,4.522213,6.877628
France,FRA,2006,406.462363,59.448733,236.758059,92.326064,9.094903,4.218751,4.615853,6.672161
France,FRA,2007,396.660526,61.345367,227.717663,89.253092,9.251525,4.514828,4.578051,6.467708
France,FRA,2008,390.777557,56.163627,224.45137,92.28046,8.661312,4.790286,4.430502,6.331354
France,FRA,2009,371.045218,45.185605,219.270719,90.711959,7.47417,4.506531,3.896234,5.975608
France,FRA,2010,376.645427,49.08537,215.705567,96.035487,7.675915,4.108102,4.034987,6.031677
France,FRA,2011,354.602482,41.969869,208.866801,87.791113,7.836089,3.877632,4.260978,5.648761
France,FRA,2012,356.912578,46.66766,204.8763,90.609028,7.29191,3.307063,4.160618,5.658864
France,FRA,2013,358.623337,49.416611,203.431456,91.302161,7.099684,3.05069,4.322735,5.662309
France,FRA,2014,327.107281,39.271215,197.494522,76.368623,6.766749,2.957698,4.248473,5.144127
France,FRA,2015,331.579994,37.740819,199.148404,81.391098,6.408841,2.857876,4.032957,5.196383
France,FRA,2016,334.43978,35.794215,196.489679,89.032655,6.438147,2.868307,3.816777,5.226494
France,FRA,2017,337.457549,39.789541,195.653951,89.137376,6.291276,2.816149,3.769256,5.26093
France,FRA,2018,322.526821,34.96638,189.343208,84.769711,6.495119,2.905288,4.047116,5.017701
France,FRA,2019,316.386776,29.29436,187.698122,86.356429,6.588367,2.504862,3.944637,4.912857
France,FRA,2020,280.031523,23.826985,164.451417,80.040967,5.994268,2.130951,3.586935,4.342917
France,FRA,2021,305.96371,28.877789,179.745984,85.58048,5.994268,2.14858,3.616609,4.741312
Germany,DEU,1961,834.839623,711.644605,105.69128,1.48025,16.023488,0.0,,11.34226
Germany,DEU,1962,883.168603,732.012868,132.368779,1.96756,16.819397,0.0,,11.903437
Germany,DEU,1963,945.497986,761.686976,164.114224,2.561136,17.13565,0.0,,12.640987
Germany,DEU,1964,968.917486,755.614921,190.004766,3.82523,19.472568,0.0,,12.846404
Germany,DEU,1965,960.102238,716.91656,217.76984,5.536304,19.879534,0.0,,12.626699
Germany,DEU,1966,951.421993,680.103307,244.283485,6.679498,20.355704,0.0,,12.417619
Germany,DEU,1967,936.229418,653.866448,254.376864,8.77528,19.210826,0.0,,12.13148
Germany,DEU,1968,984.790813,659.625046,290.439032,14.465526,20.261209,0.0,,12.683064
Germany,DEU,1969,1052.000832,686.182928,324.194384,20.620992,21.002528,0.0,,13.485032
Germany,DEU,1970,1026.022305,603.233632,370.133616,29.766336,22.888721,0.0,,13.10464
Germany,DEU,1971,1037.236782,588.132211,384.682002,40.182946,24.239623,0.0,,13.211289
Germany,DEU,1972,1041.480969,553.577158,410.007486,52.651495,25.24483,0.0,,13.243055
Germany,DEU,1973,1085.73838,561.925696,431.740112,67.751024,24.321548,0.0,,13.801619
Germany,DEU,1974,1062.726927,565.844227,390.430831,84.495213,21.956656,0.0,,13.517167
Germany,DEU,1975,1002.446986,515.979136,376.809424,88.811696,20.84673,0.0,,12.767828
Germany,DEU,1976,1090.840479,555.971762,419.362269,93.634148,21.872299,0.0,,13.920135
Germany,DEU,1977,1052.608577,516.64778,416.829081,98.048981,21.082736,0.0,,13.456807
Germany,DEU,1978,1079.132603,523.741263,428.176491,105.270741,21.944108,0.0,,13.822354
Germany,DEU,1979,1117.888357,549.173108,431.587636,114.720215,22.407397,0.0,,14.347403
Germany,DEU,1980,1100.065995,551.17552,412.45648,115.45264,20.981355,0.0,,14.142083
Germany,DEU,1981,1048.523357,557.748736,361.299712,110.000608,19.474301,0.0,,13.497204
Germany,DEU,1982,1015.733894,550.812784,344.463632,102.016752,18.440726,0.0,,13.087595
Germany,DEU,1983,1011.604905,553.73832,333.397148,106.021121,18.448317,0.0,,13.041849
Germany,DEU,1984,1033.244579,572.331456,334.8896,108.531344,17.492179,0.0,,13.320402
Germany,DEU,1985,1044.117955,579.375692,340.221911,108.531724,15.988628,0.0,,13.448403
Germany,DEU,1986,1047.471904,573.762079,356.828387,100.550801,16.330637,0.0,,13.463068
Germany,DEU,1987,1032.442842,560.223918,345.534743,109.54666,15.796493,1.341029,,13.22104
Germany,DEU,1988,1029.02413,552.86096,351.260352,107.637328,16.05637,1.20912,,13.112341
Germany,DEU,1989,1008.792342,546.77872,322.794736,121.908608,16.720374,0.589904,,12.783045
Germany,DEU,1990,1051.979103,569.133933,330.471639,122.299717,15.297268,3.840458,10.93609,13.254082
Germany,DEU,1991,1013.824095,504.058363,352.174663,130.161891,13.741151,3.619014,10.069013,12.704246
Germany,DEU,1992,965.541817,454.324533,353.960905,129.383593,14.444,3.539761,9.889026,12.03842
Germany,DEU,1993,955.819934,430.790061,360.998807,136.302146,14.531254,3.317362,9.880304,11.86271
Germany,DEU,1994,939.492314,418.19707,350.052061,142.162168,15.340627,3.219887,10.520501,11.615574
Germany,DEU,1995,938.613565,406.059831,350.352795,152.984341,15.562397,3.059623,10.594579,11.570215
Germany,DEU,1996,958.700377,400.626928,360.038099,169.970819,14.811078,3.212688,10.040766,11.792007
Germany,DEU,1997,930.870087,386.878583,352.402027,162.892045,15.274969,3.238729,10.183734,11.430683
Germany,DEU,1998,922.812222,377.494523,351.197603,165.392745,15.544564,3.16761,10.015177,11.319463
Germany,DEU,1999,895.352121,360.066312,340.727569,165.641747,15.771092,3.1125,10.032901,10.978242
Germany,DEU,2000,899.351824,373.473132,331.125243,166.433444,15.252878,2.991838,10.07529,11.027999
Germany,DEU,2001,916.144477,376.533195,339.732989,173.813082,13.504016,2.968838,9.592357,11.239028
Germany,DEU,2002,899.449765,375.799127,325.00172,173.623112,12.822649,2.965213,9.237945,11.04386
Germany,DEU,2003,900.627666,379.536724,320.45557,174.872568,13.507148,3.002408,9.253248,11.071456
Germany,DEU,2004,886.637162,375.990449,311.160949,173.357043,14.068338,2.927693,9.132691,10.910219
Germany,DEU,2005,866.30277,363.239675,304.818223,173.429605,13.049804,2.953296,8.812165,10.667155
Germany,DEU,2006,877.938802,369.596095,304.553748,178.395732,13.340261,3.068642,8.984325,10.815009
Germany,DEU,2007,851.222968,379.386987,270.76992,174.440529,14.449074,2.988342,9.188116,10.485129
Germany,DEU,2008,854.508174,356.220854,292.852668,179.833964,13.578516,2.944403,9.07777,10.521235
Germany,DEU,2009,789.89998,317.904574,281.751205,167.411633,12.559007,2.574876,7.698685,9.720576
Germany,DEU,2010,832.540983,343.363951,281.83344,184.003635,12.431492,2.581308,8.327157,10.237197
Germany,DEU,2011,808.911525,344.697883,271.122024,168.410508,13.393265,2.672588,8.615257,9.934635
Germany,DEU,2012,813.693048,349.803212,271.558844,168.062225,13.288641,2.657051,8.323075,9.978385
Germany,DEU,2013,831.207653,356.889616,280.001778,170.536123,12.502979,2.688788,8.588369,10.176318
Germany,DEU,2014,792.255427,344.850129,270.940421,152.270963,12.904592,2.478249,8.811073,9.678314
Germany,DEU,2015,795.55657,341.018336,273.407683,157.455432,12.625554,2.373714,8.675851,9.693253
Germany,DEU,2016,800.339834,329.445089,277.783622,169.467961,12.662714,2.343803,8.636644,9.720952
Germany,DEU,2017,785.616471,310.763015,279.180926,171.412164,13.408148,2.266922,8.585296,9.50829
Germany,DEU,2018,754.408432,295.67355,265.224228,169.548548,13.227901,2.007493,8.726712,9.100585
Germany,DEU,2019,707.149948,240.086494,270.910415,172.478938,13.28664,2.028361,8.3591,8.504699
Germany,DEU,2020,639.381013,197.357678,251.383941,167.628086,13.357491,1.814935,7.838883,7.672972
Germany,DEU,2021,674.753566,230.221049,248.200624,173.484052,13.233969,1.807425,7.806447,8.089741
Greece,GRC,1961,9.808427,3.282944,5.616912,0.0,0.908571,0.0,,1.15035
Greece,GRC,1962,10.148825,3.296411,5.900575,0.0,0.951839,0.0,,1.188275
Greece,GRC,1963,12.239481,4.371152,6.734432,0.0,1.133897,0.0,,1.432894
Greece,GRC,1964,13.201597,4.935408,6.946944,0.0,1.319245,0.0,,1.54678
Greece,GRC,1965,16.998966,6.37536,9.035424,0.0,1.588182,0.0,,1.99372
Greece,GRC,1966,18.620603,6.305744,10.541328,0.0,1.773531,0.0,,2.185355
Greece,GRC,1967,19.504191,6.313072,11.48664,0.0,1.704479,0.0,,2.289744
Greece,GRC,1968,22.286276,6.653824,13.615424,0.0,2.017028,0.0,,2.616117
Greece,GRC,1969,25.434255,7.994848,15.048048,0.0,2.391359,0.0,,2.983092
Greece,GRC,1970,24.126177,5.701184,16.03,0.0,2.394993,0.0,,2.823468
Greece,GRC,1971,27.749511,6.690464,18.341984,0.0,2.717063,0.0,,3.235676
Greece,GRC,1972,31.477311,6.965264,21.45272,0.0,3.059327,0.0,,3.653073
Greece,GRC,1973,37.131214,8.493152,25.497776,0.0,3.140286,0.0,,4.284508
Greece,GRC,1974,36.061767,8.990546,23.700016,0.0,3.371205,0.0,,4.130928
Greece,GRC,1975,38.669764,11.353665,23.531652,0.0,3.784447,0.0,,4.391589
Greece,GRC,1976,42.655546,13.402912,25.11672,0.0,4.135914,0.0,,4.797918
Greece,GRC,1977,46.657159,13.791296,27.897696,0.0,4.968167,0.0,,5.193803
Greece,GRC,1978,47.678114,11.92632,30.495472,0.0,5.256322,0.0,,5.248404
Greece,GRC,1979,50.818705,13.545808,31.678944,0.0,5.593953,0.0,,5.52727
Greece,GRC,1980,50.888695,12.831328,32.239536,0.0,5.817831,0.0,,5.4677
Greece,GRC,1981,50.125423,14.274944,29.956864,0.0,5.893615,0.0,,5.321738
Greece,GRC,1982,51.508771,15.55368,29.927552,0.216176,5.811363,0.0,,5.40558
Greece,GRC,1983,54.789372,19.166384,29.099488,0.157552,6.365948,0.0,,5.685696
Greece,GRC,1984,56.28493,20.60766,29.489767,0.172219,6.015283,0.0,,5.778514
Greece,GRC,1985,59.771927,23.746384,29.828624,0.16488,6.032039,0.0,,6.074296
Greece,GRC,1986,58.274423,24.34728,27.88304,0.205184,5.838919,0.0,,5.86455
Greece,GRC,1987,62.576331,26.531024,30.092432,0.234496,5.718379,0.0,,6.239451
Greece,GRC,1988,67.051874,29.094255,32.069262,0.263794,5.620899,0.003664,,6.625554
Greece,GRC,1989,73.230803,31.409361,36.154475,0.307791,5.355511,0.003664,,7.171069
Greece,GRC,1990,83.43804,39.787137,35.974605,0.858173,5.761694,0.042698,1.013733,8.099007
Greece,GRC,1991,83.407498,38.403521,37.431532,0.832723,5.715767,0.043157,0.980799,8.026476
Greece,GRC,1992,84.975654,40.495057,37.255019,0.413329,5.861138,0.036297,0.914815,8.109611
Greece,GRC,1993,84.284958,40.163877,37.043284,0.318099,5.875028,0.029467,0.855204,7.97893
Greece,GRC,1994,86.430258,42.133524,37.367894,0.200349,5.916409,0.025773,0.78631,8.117487
Greece,GRC,1995,86.963204,40.427144,39.133523,0.193883,6.356392,0.022554,0.829708,8.106245
Greece,GRC,1996,89.114955,39.230055,42.475537,0.207611,6.374251,0.024955,0.802545,8.248478
Greece,GRC,1997,93.801558,42.628769,43.466476,0.42803,6.407695,0.022653,0.847935,8.625214
Greece,GRC,1998,98.621793,44.556203,45.109689,1.645493,6.383235,0.015608,0.911564,9.015222
Greece,GRC,1999,97.934815,43.083834,44.716435,2.848433,6.366364,0.000847,0.918902,8.908136
Greece,GRC,2000,102.973167,45.851395,45.632758,3.982331,6.536763,0.013966,0.955953,9.328877
Greece,GRC,2001,105.361862,47.019609,46.859866,3.922968,6.565919,0.009829,0.983671,9.515908
Greece,GRC,2002,105.00051,45.544278,47.893894,4.240238,6.313267,0.009631,0.999202,9.462389
Greece,GRC,2003,109.066728,45.615895,51.337949,4.756901,6.368129,0.007026,0.980828,9.816557
Greece,GRC,2004,109.485277,47.093906,49.782866,5.244634,6.363901,0.006847,0.993123,9.850147
Greece,GRC,2005,113.888965,46.604027,53.967699,5.384885,6.791115,0.005591,1.135648,10.247852
Greece,GRC,2006,112.419545,42.793817,55.700471,6.283828,6.599218,0.005621,1.036589,10.122331
Greece,GRC,2007,114.545692,45.192546,54.068922,7.80808,6.406631,0.004575,1.064938,10.327347
Greece,GRC,2008,111.080374,43.285276,52.724511,8.109119,6.053533,0.003551,0.904383,10.031078
Greece,GRC,2009,104.319843,42.242941,50.12785,6.623295,4.581723,0.004435,0.739599,9.436017
Greece,GRC,2010,97.35415,41.259858,44.001639,7.166043,4.208597,0.005968,0.712046,8.823279
Greece,GRC,2011,94.505232,42.079615,40.500829,8.810981,2.430426,0.005241,0.67814,8.587696
Greece,GRC,2012,91.392589,43.256951,36.298463,8.094044,3.099303,0.004955,0.638873,8.335975
Greece,GRC,2013,81.71326,37.290713,32.912506,7.335771,3.638957,0.004072,0.531241,7.486667
Greece,GRC,2014,78.639618,35.227168,33.490286,5.55904,3.821925,0.003746,0.537453,7.239238
Greece,GRC,2015,74.927631,29.948851,34.983654,6.034755,3.467281,0.003639,0.489452,6.93348
Greece,GRC,2016,71.364164,23.593526,35.577483,7.912128,3.772241,0.009366,0.49942,6.638686
Greece,GRC,2017,74.84505,26.019318,35.035226,9.53608,3.68521,0.007707,0.561509,6.999949
Greece,GRC,2018,71.78199,24.851033,33.840597,9.071745,3.419473,0.010971,0.58817,6.750697
Greece,GRC,2019,65.756232,17.874125,33.943412,9.998173,3.360215,0.009042,0.571265,6.218657
Greece,GRC,2020,55.610277,10.129119,31.071229,11.042299,2.977784,0.005171,0.384674,5.290054
